scale_N,scale_K,network_state,rng_seed,num_nodes,threads_per_task,tasks_per_node,model_time_sim,model_time_presim,use_inter_area_axonal_delay,time_collocate_spike_data,time_collocate_spike_data_cpu,time_communicate_prepare,time_communicate_prepare_cpu,time_communicate_spike_data,time_communicate_spike_data_cpu,time_communicate_target_data,time_communicate_target_data_cpu,time_construction_connect,time_construction_connect_cpu,time_construction_create,time_construction_create_cpu,time_deliver_secondary_data,time_deliver_secondary_data_cpu,time_deliver_spike_data,time_deliver_spike_data_cpu,time_gather_secondary_data,time_gather_secondary_data_cpu,time_gather_spike_data,time_gather_spike_data_cpu,time_gather_target_data,time_gather_target_data_cpu,time_omp_synchronization_construction,time_omp_synchronization_construction_cpu,time_omp_synchronization_simulation,time_omp_synchronization_simulation_cpu,time_mpi_synchronization,time_mpi_synchronization_cpu,time_simulate,time_simulate_cpu,time_communicate_prepare_mean,time_communicate_prepare_cpu_mean,time_update_mean,time_update_cpu_mean,time_construction_connect_mean,time_construction_connect_cpu_mean,time_deliver_secondary_data_mean,time_deliver_secondary_data_cpu_mean,time_deliver_spike_data_mean,time_deliver_spike_data_cpu_mean,time_gather_target_data_mean,time_gather_target_data_cpu_mean,time_omp_synchronization_construction_mean,time_omp_synchronization_construction_cpu_mean,time_omp_synchronization_simulation_mean,time_omp_synchronization_simulation_cpu_mean,py_time_kernel_prepare,py_time_network_local,py_time_network_global,py_time_simulate,py_time_presimulate,py_time_network_prepare,py_time_create,py_time_connect_area,py_time_connect_cc,py_time_connect,time_sort_connections,time_sort_connections_cpu,time_sort_connections_mean,time_sort_connections_cpu_mean,base_memory,network_memory,init_memory,total_memory,num_connections,local_spike_counter,base_memory_rss,base_memory_peak,network_memory_rss,network_memory_peak,init_memory_rss,init_memory_peak,total_memory_rss,total_memory_peak,num_corrections
1.0,1.0,metastable,91856,16,64,2,10000.0,500.0,False,11.278907137687499,11.353192988093749,,,118.11628173440624,120.05523353159374,0.2434258528125,0.1963217994375,89.04731128721875,87.93992386734375,0.17834016278125,0.17491908196875,,,170.39426050731248,,0.0,0.0,129.90157694990626,131.92015197721872,,,,,,,0.0,0.0,378.4440151416562,383.52188378453127,,,63.97750127944629,,,,,,167.3845856883462,,,,,,,,0.044839873909950256,117.79470145702362,97.24252521246672,378.4465764388442,10.318065948784351,98.23108246922493,64.81474563479424,52.965069480240345,97.24246803671122,248.4386199861765,,,,,26636092.0,1265820256.0,1879853972.0,1879853972.0,24130646652.0,485414574.0,,,,,,,,,0.0
1.0,1.0,metastable,91856,24,64,2,10000.0,500.0,False,12.363472389354166,12.5662699420625,,,109.69691149425,113.00098638075,0.38061851522916673,0.32393181379166663,73.1743390419375,72.2634740045,0.16430939802083333,0.16084114752083334,,,146.17225520929165,,0.0,0.0,122.56089257779168,126.07189723289582,,,,,,,0.0,0.0,316.755273235,324.00142549075,,,37.84458680548307,,,,,,143.78589771585123,,,,,,,,0.04519663254419962,90.37351640562217,98.84266533454259,316.7716967413823,11.773379022876421,92.54103174805641,49.12648828327656,41.231924722592034,98.8426125049591,232.61556897560754,,,,,40016568.0,1341307792.0,2047521284.0,2047521284.0,24130646652.0,577295920.0,,,,,,,,,0.0
1.0,1.0,metastable,91856,32,64,2,10000.0,500.0,False,10.359377199375,10.72775291634375,,,102.24979208581249,107.00854827632813,1.04673166553125,0.785776705515625,65.40776251098437,64.60376106451562,0.152066094671875,0.14918770053125,,,111.15453625137499,,0.0,0.0,113.08750096220312,118.21945943039063,,,,,,,0.0,0.0,256.5256962333125,266.31114659982813,,,25.319461906125245,,,,,,109.80137160206274,,,,,,,,0.044703274965286255,72.07763773947954,100.68208875879645,256.6076946631074,13.678712047636509,86.58762775734067,38.35822635889053,33.70459162443876,100.68204225599766,220.9742616377771,,,,,53339720.0,1270170972.0,2330301116.0,2330301116.0,24130646652.0,521438840.0,,,,,,,,,0.0
1.0,1.0,metastable,91856,4,64,2,10000.0,500.0,True,14.358968761625,14.822741255125,,,132.728917982875,137.22718584575,0.084292125875,0.06614629575,297.95267993174997,294.273353500125,0.302699657625,0.292497292625,,,549.33069354775,,0.0,0.0,147.733499236625,152.679479374125,,,,,,,0.0,0.0,1123.178252370375,1159.77368153025,,,405.6947444570254,,,,,,516.3033967826348,,,,,,,,0.045208096504211426,295.54195046424866,176.86392363905907,1123.192375600338,50.57986852526665,108.23311087489128,114.96636581420898,180.56025624275208,176.86387234926224,465.6572394669056,,,,,6657380.0,1256082456.0,1514040948.0,1514040948.0,24130646652.0,495703398.0,,,,,,,,,0.0
1.0,1.0,metastable,91856,8,64,2,10000.0,500.0,True,12.3942510898125,12.5315661911875,,,121.83151912074999,126.59004124943749,0.526133529375,0.4975171583125,146.139053959875,144.3285090818125,0.21782545812499998,0.213858501125,,,280.209058685625,,0.0,0.0,134.79200021675,139.6894134001875,,,,,,,0.0,0.0,640.328582516875,654.9847039865625,,,206.0443469678945,,,,,,255.328042940999,,,,,,,,0.04509587585926056,183.77025264501572,110.28237456083298,640.3320174813271,23.547944843769073,109.32134349644184,91.15349227190018,92.60193207859993,110.28232063353062,312.2055962085724,,,,,13336464.0,1259014508.0,1553292436.0,1553292436.0,24130646652.0,441058693.0,,,,,,,,,0.0
1.0,1.0,metastable,91856,12,64,2,10000.0,500.0,True,13.265547450249999,13.733402366249999,,,116.21510723145832,124.29669769600001,0.5878379255833334,0.5568342540833333,107.62174424237499,106.40856573429166,0.19265524491666666,0.18819436783333332,,,227.6434296690833,,0.0,0.0,130.0434218265,138.59389905108333,,,,,,,0.0,0.0,481.2079689419167,503.3627599172084,,,107.92116977622722,,,,,,220.8408050204564,,,,,,,,0.04455706477165222,145.04188078641891,100.68953066070874,481.221483151118,28.487419535716374,109.25684408346812,75.47578496734302,69.5513396859169,100.68947826822598,279.497662037611,,,,,20008304.0,1125912976.0,1666398456.0,1666398456.0,24130646652.0,535718316.0,,,,,,,,,0.0
1.0,1.0,metastable,91856,16,64,2,10000.0,500.0,True,11.31639714909375,11.393740235375,,,121.86694868212498,124.07244977,0.3143475376875,0.26461303190625,88.98076219309375,87.8970460979375,0.17675993640624998,0.17330967803125,,,166.6592302914375,,0.0,0.0,133.69417307440625,135.98283549018748,,,,,,,0.0,0.0,377.8081474630312,383.343197182875,,,63.801018714417,,,,,,164.29596816106152,,,,,,,,0.04508597403764725,118.53582599759102,96.72876851260662,377.8655689507723,10.436963222920895,97.59096915274858,65.00158109515905,53.519649259746075,96.72871204465628,247.83933045715094,,,,,26667800.0,1265825144.0,1879384432.0,1879384432.0,24130646652.0,485414574.0,,,,,,,,,0.0
1.0,1.0,metastable,91856,24,64,2,10000.0,500.0,True,12.372593165083336,12.576717642916668,,,105.61853391912501,108.61208618266666,0.41826832483333326,0.35861727304166663,73.15202829383334,72.2431159566875,0.164861845875,0.16145316795833334,,,147.51751991147918,,0.0,0.0,118.49307389777084,121.69367273287499,,,,,,,0.0,0.0,315.70487764875,322.68919817597913,,,37.59724073453581,,,,,,146.58151622032128,,,,,,,,0.04480324685573578,88.96434599161148,97.72816015779972,315.9093754738569,11.713488474488258,88.7181680649519,49.12834400931994,39.82139792044958,97.72810911635558,226.26767510175705,,,,,40002208.0,1341306580.0,2047415460.0,2047415460.0,24130646652.0,577295920.0,,,,,,,,,0.0
1.0,1.0,metastable,91856,32,64,2,10000.0,500.0,True,10.367313458421876,10.74012246334375,,,98.01631307881249,101.68383544696874,0.8270147224843749,0.565752693890625,65.42933126842188,64.62907480395313,0.15244588739062498,0.1494636224375,,,110.99787784729688,,0.0,0.0,108.8580993503125,112.90425441564062,,,,,,,0.0,0.0,251.98505058678126,260.5957101760781,,,25.43840854299951,,,,,,109.17919056375538,,,,,,,,0.04456762969493866,72.87873428687453,100.12810812518,252.00369944423437,12.395417157560587,82.45666952803731,38.359279815107584,34.50421220809221,100.1280636228621,217.08894535899162,,,,,53331548.0,1270142168.0,2330847620.0,2330847620.0,24130646652.0,521438840.0,,,,,,,,,0.0
1.0,1.0,ground,654,4,64,2,10000.0,500.0,False,6.4168217658749995,6.666670328375,,,91.04470525362501,95.160605980625,0.091877157875,0.079611796125,296.8580070455,293.1241436225,0.301843786625,0.29146198525,,,188.40727060962502,,0.0,0.0,98.03415083,102.393175717625,,,,,,,0.0,0.0,703.819067861625,731.063522369875,,,397.8587169624004,,,,,,175.23103180229884,,,,,,,,0.04351356625556946,294.0878361463547,176.1614650785923,703.8245731890202,36.355393439531326,105.99002531170845,114.52007114887238,179.55266079306602,176.16140845417976,461.70409455895424,,,,,6662588.0,1256081520.0,1514114184.0,1514114184.0,24130646652.0,109239173.0,,,,,,,,,0.0
1.0,1.0,ground,654,8,64,2,10000.0,500.0,False,4.587321133562501,4.770574687937501,,,88.52904857075,91.7649842535625,0.11478673075000001,0.08876541125000001,146.4827989865625,144.678995159125,0.218608617625,0.2144952856875,,,104.413201960375,,0.0,0.0,93.59283746187499,97.02590840106251,,,,,,,0.0,0.0,380.071939643625,394.05013871025,,,164.15149950776856,,,,,,94.20892726248047,,,,,,,,0.04420848190784454,184.60077185928822,110.62021753191948,380.13824801146984,19.66949951648712,108.24473425745964,90.98083427548409,93.60475316643715,110.62016648054123,312.469653904438,,,,,13339528.0,1259006144.0,1553294832.0,1553294832.0,24130646652.0,108952274.0,,,,,,,,,0.0
1.0,1.0,ground,654,12,64,2,10000.0,500.0,False,3.5072692481666667,3.652030406416667,,,71.41246271733333,74.07446106050001,0.23620626275,0.20745146250000002,107.55497314108332,106.31003837683333,0.19769708454166668,0.192320664,,,70.84241455224999,,0.0,0.0,75.35197328458334,78.18008734633334,,,,,,,0.0,0.0,237.85237460841668,246.73218056933334,,,80.13498509987109,,,,,,68.07186766867252,,,,,,,,0.04461644093195597,143.2946542004744,100.32000812888145,237.94358455141386,12.464126378297806,105.21394840876262,75.2988937497139,67.98075852791469,100.3199532032013,273.5146601398786,,,,,20003188.0,1125927724.0,1665751032.0,1665751032.0,24130646652.0,109078503.0,,,,,,,,,0.0
