scale_N,scale_K,network_state,rng_seed,num_nodes,threads_per_task,tasks_per_node,model_time_sim,model_time_presim,use_inter_area_axonal_delay,time_collocate_spike_data,time_collocate_spike_data_cpu,time_communicate_prepare,time_communicate_prepare_cpu,time_communicate_spike_data,time_communicate_spike_data_cpu,time_communicate_target_data,time_communicate_target_data_cpu,time_construction_connect,time_construction_connect_cpu,time_construction_create,time_construction_create_cpu,time_deliver_secondary_data,time_deliver_secondary_data_cpu,time_deliver_spike_data,time_deliver_spike_data_cpu,time_gather_secondary_data,time_gather_secondary_data_cpu,time_gather_spike_data,time_gather_spike_data_cpu,time_gather_target_data,time_gather_target_data_cpu,time_omp_synchronization_construction,time_omp_synchronization_construction_cpu,time_omp_synchronization_simulation,time_omp_synchronization_simulation_cpu,time_mpi_synchronization,time_mpi_synchronization_cpu,time_simulate,time_simulate_cpu,time_communicate_prepare_mean,time_communicate_prepare_cpu_mean,time_update_mean,time_update_cpu_mean,time_construction_connect_mean,time_construction_connect_cpu_mean,time_deliver_secondary_data_mean,time_deliver_secondary_data_cpu_mean,time_deliver_spike_data_mean,time_deliver_spike_data_cpu_mean,time_gather_target_data_mean,time_gather_target_data_cpu_mean,time_omp_synchronization_construction_mean,time_omp_synchronization_construction_cpu_mean,time_omp_synchronization_simulation_mean,time_omp_synchronization_simulation_cpu_mean,py_time_kernel_prepare,py_time_network_local,py_time_network_global,py_time_simulate,py_time_presimulate,py_time_network_prepare,py_time_create,py_time_connect_area,py_time_connect_cc,py_time_connect,time_sort_connections,time_sort_connections_cpu,time_sort_connections_mean,time_sort_connections_cpu_mean,base_memory,network_memory,init_memory,total_memory,num_connections,local_spike_counter,base_memory_rss,base_memory_peak,network_memory_rss,network_memory_peak,init_memory_rss,init_memory_peak,total_memory_rss,total_memory_peak,num_corrections
1.0,1.0,metastable,654,4,64,2,10000.0,500.0,False,14.708294813875,15.183806494,,,111.95873947737499,117.62945608449999,0.094583957125,0.08131772825,162.0685151035,159.78414981675,0.271186450375,0.262382987625,,,529.1943750553751,,0.0,0.0,127.30747109575,133.4439502495,,,,,,,0.0,0.0,1064.46759132825,1101.526452946,,,375.7974179136328,,,,,,503.2484235623164,,,,,,,,0.04435551166534424,160.30994373559952,172.73859906196594,1064.4743149578571,51.24444165825844,107.70182704925537,115.74050173163414,44.556985676288605,172.73854839801788,324.99736112356186,,,,,6667332.0,1256084116.0,1514099316.0,1514099316.0,24130646652.0,497349019.0,,,,,,,,,
1.0,1.0,metastable,12,4,64,2,10000.0,500.0,False,15.004973486375,15.466578319,,,119.893631311625,124.45132052525,0.08850224475,0.07785874925,161.82030858887498,159.43265070350003,0.27407064287500005,0.26680594049999995,,,558.31024863925,,0.0,0.0,135.55563007375,140.55642087725,,,,,,,0.0,0.0,1119.97214163875,1155.55125704275,,,392.00798289515626,,,,,,518.5233705874433,,,,,,,,0.04434692859649658,160.87242144346237,171.3943770825863,1119.979106426239,50.691006392240524,109.31877022981644,115.92451474070549,44.93498894572258,171.39432540535927,325.6480845808983,,,,,6672452.0,1256083684.0,1514100512.0,1514100512.0,24130646652.0,512334082.0,,,,,,,,,
1.0,1.0,metastable,91856,4,64,2,10000.0,500.0,False,14.773181727874999,15.247018264874999,,,117.55383507062501,122.40070696125001,0.09094682725,0.0791910595,162.059210759125,159.73114054225,0.26968217549999995,0.260141429625,,,530.89088186275,,0.0,0.0,132.97675260062502,138.27910936287498,,,,,,,0.0,0.0,1073.953247895125,1109.850617250875,,,379.31375879738283,,,,,,500.74042551116406,,,,,,,,0.04369086027145386,160.97469675540924,172.6099913418293,1073.9603416323662,49.88203218579292,110.89709681272507,115.84299862384796,45.11805886030197,172.60994765162468,328.6251033246517,,,,,6672448.0,1256083236.0,1514099324.0,1514099324.0,24130646652.0,495703398.0,,,,,,,,,
1.0,1.0,ground,654,4,64,2,10000.0,500.0,False,6.47755231875,6.7300142815,,,81.540684027375,84.473697993375,0.09929686137499999,0.08951639274999999,162.38099730262502,160.04642506587498,0.27073372925,0.261905515875,,,186.99576720175,,0.0,0.0,88.61143551625,91.792799639875,,,,,,,0.0,0.0,705.562314387125,731.16666425825,,,391.6882952761289,,,,,,169.0263653113418,,,,,,,,0.04542189836502075,163.4462697505951,172.26378217339516,705.567190349102,35.756048798561096,108.73028075695038,116.37764391303062,47.05568039417267,172.26372969150543,328.0496908426285,,,,,6665280.0,1256082656.0,1514099336.0,1514099336.0,24130646652.0,109239173.0,,,,,,,,,
1.0,1.0,ground,12,4,64,2,10000.0,500.0,False,6.39117626975,6.648960912374999,,,73.73546617687501,76.74306962874999,0.110548486625,0.095730650625,161.91303028574998,159.612042022125,0.274770850625,0.26727438862499997,,,187.59445495787497,,0.0,0.0,80.695547998,83.955473826375,,,,,,,0.0,0.0,710.91678100325,737.210032452,,,398.4092823779922,,,,,,169.203133232166,,,,,,,,0.04409760236740112,161.18566849827766,171.1127820611,710.9238580167294,36.18003013730049,109.49814993143082,115.80667242407799,45.365722596645355,171.11273431777954,325.9766068458557,,,,,6673476.0,1256083820.0,1514100204.0,1514100204.0,24130646652.0,109110645.0,,,,,,,,,
1.0,1.0,ground,91856,4,64,2,10000.0,500.0,False,6.197853561875,6.436161590625,,,101.16378727862501,105.01618971075,0.08406656037499999,0.072675064,162.060051024125,159.76059556325,0.271555308125,0.26389238662500003,,,184.994028649,,0.0,0.0,107.932962734375,112.020854117125,,,,,,,0.0,0.0,712.0763697632501,737.940791972125,,,384.8872177502442,,,,,,168.73706566941016,,,,,,,,0.044387757778167725,160.45869091153145,172.7165682911873,712.0816935002804,36.36437264084816,106.92199972271919,115.71263837814331,44.733201920986176,172.7165178656578,324.3717195093632,,,,,6665292.0,1256081336.0,1514097424.0,1514097424.0,24130646652.0,109332778.0,,,,,,,,,
1.0,1.0,metastable,654,8,64,2,10000.0,500.0,False,12.824152057500001,13.31603218025,,,123.241793425875,130.63986697206252,0.4090652734375,0.384300548625,73.15493467356251,72.1005894375,0.18608152049999999,0.18316116781250003,,,285.0622718079375,,0.0,0.0,136.637226825125,144.5100561220625,,,,,,,0.0,0.0,621.3541062811876,650.2874341713125,,,176.69665213290233,,,,,,265.9176572915215,,,,,,,,0.044008418917655945,112.01700542867184,106.99341176450253,621.3766392022371,37.63839280605316,105.82600905001163,88.80404241383076,23.199992462992668,106.99336329102516,236.01936480402946,,,,,13341832.0,1259000504.0,1550749576.0,1550749576.0,24130646652.0,466446679.0,,,,,,,,,
1.0,1.0,metastable,12,8,64,2,10000.0,500.0,False,13.676689674624999,14.1174985513125,,,107.0621873744375,114.8181799404375,0.5126334585625,0.4839586243125,72.96826062143751,71.9302144480625,0.18744872543750002,0.1844923146875,,,302.2009111506875,,0.0,0.0,121.32752145943749,129.505915520875,,,,,,,0.0,0.0,618.078914799,645.4584221903749,,,171.31309136259375,,,,,,283.45700839033884,,,,,,,,0.04428103566169739,111.78896208107471,106.10988080501556,618.1105506718159,36.16131307184696,106.53078579902649,88.94026732444763,22.83595648407936,106.10983039438725,235.4765726774931,,,,,13334668.0,1258996940.0,1550234260.0,1550234260.0,24130646652.0,509822014.0,,,,,,,,,
1.0,1.0,metastable,91856,8,64,2,10000.0,500.0,False,12.166331737562501,12.3146431528125,,,106.92299356443749,109.0628945480625,0.28134724168749997,0.2568949861875,73.0012789016875,71.9587351793125,0.187601009,0.1846228358125,,,265.858297748,,0.0,0.0,119.64286867825001,121.91355115068748,,,,,,,0.0,0.0,572.1610488824375,582.6396283433126,,,164.03413340591015,,,,,,252.13520937470997,,,,,,,,0.044123902916908264,111.58116748929024,106.03608451783657,572.1663374304771,18.428892374038696,106.28504811227322,88.90270096063614,22.6654169857502,106.03603471815586,234.98649981617928,,,,,13321372.0,1259006300.0,1550754728.0,1550754728.0,24130646652.0,441058693.0,,,,,,,,,
1.0,1.0,ground,654,8,64,2,10000.0,500.0,False,4.32723518825,4.50106197475,,,87.473583271125,90.724808404125,0.168390751375,0.141930422375,73.1488356838125,72.036082635875,0.18790366425,0.183497255375,,,100.8741826005625,,0.0,0.0,92.262862851,95.6824560473125,,,,,,,0.0,0.0,349.9688289270625,363.8565142080625,,,140.4743025638311,,,,,,93.95435195700489,,,,,,,,0.04439063370227814,111.84054489433765,106.44931973516941,349.98550203442574,18.924765795469284,107.01760748028755,89.09671430289745,22.73046711087227,106.44927187263966,236.19734646379948,,,,,13314044.0,1259010592.0,1550232808.0,1550232808.0,24130646652.0,108952274.0,,,,,,,,,
1.0,1.0,ground,12,8,64,2,10000.0,500.0,False,4.2990011211875,4.475892061875,,,82.71429716325001,85.16316023225001,0.16543871249999997,0.1412342806875,73.138926635125,72.073073883875,0.18879678187499999,0.18523972293750002,,,99.43099543175,,0.0,0.0,87.47444351843751,90.09584392581249,,,,,,,0.0,0.0,341.6049915619375,353.85551269175,,,138.6307495482705,,,,,,92.26222815252245,,,,,,,,0.04386933147907257,112.44020010530949,106.8809602856636,341.6779024749994,17.287362173199654,105.40806058049202,88.97519129514694,23.452192023396492,106.88090912997723,235.74116173386574,,,,,13341848.0,1259012192.0,1550957228.0,1550957228.0,24130646652.0,108948518.0,,,,,,,,,
1.0,1.0,ground,91856,8,64,2,10000.0,500.0,False,4.2780775815,4.4525749635625,,,82.5044326235,86.80634501218749,0.11091048375,0.08700922750000001,73.0250096324375,71.9836490950625,0.18555444787500003,0.1826321634375,,,101.520668129375,,0.0,0.0,87.2415004930625,91.712528636625,,,,,,,0.0,0.0,341.6307562529375,355.7401840108125,,,137.11930718294823,,,,,,93.73593459209863,,,,,,,,0.04374319314956665,111.57497847080231,106.54448354244232,341.636650249362,19.44308142364025,106.50421580672264,88.74161928892136,22.820591762661934,106.54443597793579,235.86924354732037,,,,,13298828.0,1259005444.0,1550490692.0,1550490692.0,24130646652.0,109132301.0,,,,,,,,,
1.0,1.0,metastable,654,12,64,2,10000.0,500.0,False,13.841054342500001,14.083460385333334,,,112.84114447154168,118.81694711249999,0.3489100573749999,0.3188718774166667,56.766695260375,56.040291214041666,0.18547743325,0.18205494074999998,,,238.45114199708334,,0.0,0.0,127.233922238375,133.43488561808334,,,,,,,0.0,0.0,480.22136331454163,495.39369596945835,,,101.03219477307162,,,,,,231.02684625613412,,,,,,,,0.0442204475402832,93.35656916101773,96.37384474277496,480.22655759255093,21.907341827948887,103.01423266530037,75.51837399601936,17.823938935995102,96.37379920482635,217.21197080612183,,,,,19981516.0,1125898596.0,1666373820.0,1666373820.0,24130646652.0,570269188.0,,,,,,,,,
1.0,1.0,metastable,12,12,64,2,10000.0,500.0,False,12.856254051666667,13.413186675291668,,,99.616965984875,108.95102414954165,0.12315330554166666,0.09534330262500001,56.848502978666666,56.08567064233333,0.18488541983333331,0.18143358091666664,,,218.42672106529167,,0.0,0.0,113.00960512858335,122.89397103629169,,,,,,,0.0,0.0,441.5947842338333,467.5905766953333,,,96.90441632670313,,,,,,212.8942817153737,,,,,,,,0.04555770754814148,93.04523818691571,96.34818838040034,441.68684152762097,31.955443302790325,100.5015400449435,75.32324200868607,17.708122422297794,96.34814097483952,214.55780344208083,,,,,19981532.0,1125920384.0,1667241448.0,1667241448.0,24130646652.0,522446547.0,,,,,,,,,
1.0,1.0,metastable,91856,12,64,2,10000.0,500.0,False,13.172229324083332,13.641666437208334,,,103.81235999733333,112.26133962087499,0.5962583871666667,0.5643548739166667,56.83047435904166,56.06032075216667,0.1839241582083333,0.18042948962500002,,,225.7466548667917,,0.0,0.0,117.52701755141668,126.43072465758333,,,,,,,0.0,0.0,455.9160451855417,478.18819695175006,,,98.97299158671353,,,,,,219.64836388977474,,,,,,,,0.04432514309883118,93.18583917617798,96.83364461859067,456.0025201042493,28.570084631443024,102.38181256254514,75.39367825786273,17.77845572431882,96.83359584212303,216.99386412898698,,,,,20012264.0,1125904596.0,1667683080.0,1667683080.0,24130646652.0,535718316.0,,,,,,,,,
1.0,1.0,ground,654,12,64,2,10000.0,500.0,False,3.4283322152083335,3.561691802791666,,,75.39296769549999,78.640065740625,0.21141135275,0.18107851137499997,56.805135145708334,56.09315894312501,0.1871399606666667,0.18273087429166668,,,70.01628401575,,0.0,0.0,79.23894608687499,82.623276582625,,,,,,,0.0,0.0,233.73597990837501,242.90225748058333,,,73.9425603906211,,,,,,67.9645373516888,,,,,,,,0.045115371545155845,92.8360726137956,97.38061939676602,233.82826195160547,12.595232784748077,104.30879389246304,75.45344853401184,17.368898510932922,97.38057495156924,219.0582673549652,,,,,19989708.0,1125914740.0,1667454572.0,1667454572.0,24130646652.0,109078503.0,,,,,,,,,
1.0,1.0,ground,12,12,64,2,10000.0,500.0,False,3.469191942166667,3.605532948958333,,,65.98607171458333,68.9067063995,0.24302237933333334,0.21389737125,56.83244133366666,56.07799535691667,0.18360678716666667,0.18029029962499998,,,69.20850714095833,,0.0,0.0,69.8717661475,72.93103621854168,,,,,,,0.0,0.0,222.08117564941668,230.53654543462503,,,72.82756117903905,,,,,,67.4123729900013,,,,,,,,0.04396718740463257,94.29322320222855,97.15931117534637,222.10435904065767,11.844230363766352,100.49501699209213,75.60736643274625,18.67317286133766,97.15926193197568,216.3274517854055,,,,,20013284.0,1125903520.0,1668114544.0,1668114544.0,24130646652.0,109267489.0,,,,,,,,,
